AveBedrms,MedInc,HouseAge,MEDV
1.1101190476190477,3.2067,36.0,1.247
0.986097794822627,5.2759,14.0,1.829
0.9907834101382489,3.8906,34.0,1.41
0.9646643109540636,4.0833,29.0,1.41
1.087719298245614,3.6691,35.0,1.375
1.2142857142857142,5.3269,19.0,3.75
1.1477045908183632,3.1859,26.0,1.531
0.9735744089012517,2.6979,17.0,0.75
1.0809248554913296,4.2263,21.0,2.032
1.0717592592592593,4.4762,30.0,1.639
1.05,1.625,29.0,1.643
0.8295454545454546,7.0215,6.0,2.571
1.0342465753424657,7.5408,3.0,2.719
0.961038961038961,5.9333,17.0,2.294
0.9880715705765407,5.4872,7.0,2.034
1.1805555555555556,3.5525,7.0,1.376
1.0511363636363635,2.3417,16.0,1.917
0.9585152838427947,5.6973,25.0,1.648
1.3061307348761673,5.1695,2.0,2.208
0.9409722222222222,7.2379,15.0,2.51
1.086046511627907,4.1865,25.0,1.543
0.9842829076620825,4.8167,24.0,1.633
1.0553745928338762,3.4459,21.0,1.988
1.3991228070175439,6.1561,12.0,2.335
0.9865319865319865,6.155,16.0,2.464
1.0939226519337018,5.3735,22.0,2.146
1.0217391304347827,7.8118,17.0,2.442
1.0489949748743719,4.3723,19.0,1.356
1.0897435897435896,3.2857,17.0,1.391
1.204225352112676,2.9821,31.0,1.156
0.9683908045977011,4.55,28.0,1.468
1.0199039121482498,4.9984,12.0,1.691
0.9024390243902439,3.6979,34.0,0.996
1.1072695035460993,4.1264,15.0,1.246
1.0613718411552346,4.2985,12.0,1.392
0.8895348837209303,4.8214,29.0,1.434
1.1231884057971016,1.7059,26.0,0.858
1.0145985401459854,3.0687,34.0,0.885
1.1177884615384615,2.7813,19.0,1.129
1.05,3.1985,29.0,1.173
1.0492505353319057,4.0256,28.0,1.271
1.0268378063010501,3.0122,16.0,1.147
1.1240208877284594,3.7431,19.0,1.328
1.0,3.5208,21.0,1.211
0.8851063829787233,3.4028,33.0,1.105
1.0556962025316456,3.2311,34.0,1.056
1.053763440860215,3.5227,35.0,1.054
1.02,2.6776,31.0,1.22
1.0647382920110193,3.6583,18.0,1.261
1.032258064516129,3.9522,26.0,1.246
1.1360239162929746,2.2241,21.0,1.273
1.1576086956521738,3.3187,10.0,1.448
0.969811320754717,4.7295,14.0,1.499
1.0687679083094557,3.6071,7.0,1.591
1.0261941448382126,4.2207,22.0,1.411
0.975,6.8089,5.0,3.341
0.9237132352941176,4.0556,16.0,1.58
1.0673758865248226,4.131,24.0,1.238
1.0787878787878789,2.5656,21.0,1.025
1.0689102564102564,3.1312,22.0,0.91
1.1964705882352942,5.0493,4.0,2.398
1.1666666666666667,2.4861,36.0,0.962
1.150997150997151,2.3654,14.0,1.079
1.0131147540983607,2.2372,19.0,1.088
1.0770833333333334,2.2197,33.0,1.382
1.1395348837209303,2.0682,40.0,1.13
1.0420560747663552,2.316,35.0,1.194
0.9162011173184358,2.3036,39.0,1.106
0.9661016949152542,1.6875,42.0,1.135
1.0935005701254277,2.4387,7.0,1.17
1.044280442804428,2.6111,13.0,1.07
1.138095238095238,2.2969,16.0,1.161
1.1555555555555554,2.3333,37.0,1.228
1.0323741007194245,5.1929,27.0,1.65
0.9739696312364425,5.0464,17.0,1.639
1.048,3.2917,30.0,1.443
1.0264150943396226,3.5313,34.0,1.421
1.052914110429448,4.8686,4.0,1.953
1.1043478260869566,5.4788,28.0,3.393
1.0340775558166861,5.2861,6.0,1.951
1.0357142857142858,4.125,6.0,2.167
1.1692307692307693,4.2386,6.0,5.00001
1.0706278026905829,5.3006,9.0,2.214
1.028957528957529,5.2898,25.0,1.771
1.0448548812664908,3.9414,18.0,1.371
1.0435446906035142,5.536,13.0,2.048
1.0467205750224617,4.2721,18.0,1.503
0.9916142557651991,5.195,23.0,1.61
1.1095406360424027,3.4419,15.0,1.381
1.3738035264483628,6.2308,2.0,2.579
1.0138888888888888,3.55,20.0,1.11
0.9925558312655087,4.46,22.0,1.898
1.0451612903225806,5.5362,7.0,1.956
1.033966033966034,4.7965,5.0,1.608
1.037567084078712,5.1365,14.0,2.15
1.1020942408376964,4.6875,15.0,1.898
1.2677219545767378,5.1512,2.0,1.878
1.0735694822888284,5.363,17.0,2.113
0.9544626593806922,5.1624,12.0,2.679
1.0761421319796953,5.0346,10.0,2.405
1.087962962962963,3.1103,16.0,1.1
1.0771704180064308,5.1045,14.0,1.613
1.143074581430746,2.9542,15.0,1.279
1.0446428571428572,2.3229,16.0,1.18
1.0845921450151057,4.2273,13.0,2.952
1.02803738317757,4.4875,8.0,2.491
1.0445682451253482,5.4625,9.0,2.236
1.3144654088050314,2.7232,12.0,1.232
1.0298507462686568,4.8125,15.0,1.739
1.1472803347280334,2.5379,33.0,1.527
1.0771784232365145,4.1883,15.0,1.845
1.0588235294117647,3.7585,19.0,1.445
0.9983193277310924,7.4141,20.0,2.365
1.0161564625850341,5.5563,13.0,2.145
1.0894160583941606,5.2713,7.0,2.165
1.1766666666666667,1.9531,52.0,1.625
0.95,1.625,8.0,1.625
0.9552238805970149,3.175,27.0,1.016
1.072790294627383,1.7579,10.0,1.034
1.0167464114832536,4.711,27.0,1.335
1.0533536585365855,3.4896,28.0,1.403
1.1134777818582446,4.6667,4.0,1.606
1.168693009118541,2.725,23.0,0.953
1.1132075471698113,2.275,28.0,0.854
0.9887429643527205,4.4063,23.0,1.299
1.0285188592456302,4.7877,11.0,1.326
1.1062782109150595,3.5851,7.0,1.42
1.0128440366972478,4.2775,5.0,1.387
1.0517774343122102,5.253,5.0,1.633
1.0782608695652174,5.2174,5.0,1.555
1.125,6.3223,5.0,2.232
1.0832621690862512,5.6409,3.0,1.977
0.9680365296803652,1.3125,10.0,1.357
1.097911227154047,2.1574,35.0,0.869
1.1863945578231292,3.0907,13.0,1.272
1.1224489795918366,3.1042,2.0,1.648
1.146341463414634,1.6111,15.0,1.139
1.0855213803450863,3.2705,12.0,1.132
1.0340575455079273,4.2654,8.0,1.376
1.1069982648930017,4.1482,7.0,1.246
0.9873060648801129,4.0473,9.0,1.272
1.0627943485086342,4.1953,5.0,1.366
1.0386847195357833,3.0789,8.0,1.142
1.0555555555555556,3.2148,14.0,1.17
1.0658482142857142,4.0938,5.0,1.309
1.050823192555476,5.0223,4.0,1.526
1.0,4.7568,12.0,1.435
1.0664233576642337,4.0467,8.0,1.215
2.8452380952380953,3.5781,4.0,2.444
1.19701280227596,4.189,3.0,1.43
0.5,2.625,16.0,5.00001
1.1229050279329609,2.8194,8.0,1.363
0.8,4.6,7.0,1.875
1.329479768786127,3.6618,14.0,1.613
1.3072916666666667,4.0833,2.0,1.0
1.1961367013372957,3.9052,2.0,1.221
1.1715833835039133,3.4237,4.0,1.137
1.2319551506657322,2.1848,16.0,0.979
1.1688453159041394,2.5335,8.0,1.101
1.1564844587352625,1.9912,16.0,0.986
1.1097708082026538,2.0881,24.0,0.833
1.0640569395017794,2.3276,23.0,0.924
1.0912250217202433,1.9014,24.0,0.835
0.9655493482309124,4.5881,3.0,1.364
1.211544183278786,5.3238,8.0,2.289
1.2597054886211512,3.58,10.0,1.134
1.2621359223300972,3.8869,10.0,1.259
1.1021671826625388,3.125,12.0,1.172
1.4147794994040523,4.1386,2.0,1.773
0.9842105263157894,2.375,11.0,1.458
1.0775862068965518,3.8036,14.0,1.396
1.1151315789473684,4.1875,13.0,1.612
1.050179211469534,4.065,6.0,1.482
1.1977401129943503,1.3417,7.0,1.693
1.091025641025641,2.2618,17.0,0.961
1.105952380952381,2.625,11.0,1.554
1.087323943661972,2.5221,7.0,1.092
1.1577868852459017,2.5847,17.0,1.453
1.087769784172662,3.2778,13.0,1.488
1.262002743484225,4.0717,3.0,1.265
1.0441176470588236,1.972,13.0,0.905
1.1254396248534584,2.7983,16.0,1.125
1.0963983050847457,2.1182,18.0,0.713
1.0980902777777777,3.1319,2.0,1.115
0.9517819706498952,2.6322,10.0,1.407
1.1277860326894502,2.2969,17.0,0.893
1.158154859967051,1.9767,23.0,0.815
1.0759219088937093,2.0,5.0,0.83
1.1276297335203367,2.4662,15.0,1.183
1.0434782608695652,4.0982,11.0,1.733
1.0898345153664302,2.1549,22.0,1.465
1.0689922480620155,2.8401,9.0,1.042
1.118811881188119,2.1484,19.0,1.292
1.0568807339449542,2.0878,16.0,1.013
1.1603260869565217,2.817,19.0,1.1
1.119047619047619,2.1667,11.0,1.146
0.9910536779324056,5.3275,5.0,1.687
1.1019108280254777,3.2481,8.0,1.238
1.143529411764706,3.1513,10.0,1.543
1.0833333333333333,3.1832,9.0,1.574
1.2421052631578948,3.102,11.0,1.113
1.1528735632183909,1.9194,27.0,1.006
1.1145833333333333,4.2788,10.0,1.25
1.1608510638297873,3.375,9.0,1.318
1.3184676958261865,2.2423,17.0,1.326
1.1361954108068097,2.5395,23.0,1.092
1.1236603462489696,3.8056,7.0,1.622
1.1153846153846154,2.6949,15.0,1.636
0.9117647058823529,9.4356,8.0,4.656
1.1121751025991793,3.2258,10.0,1.593
1.3562231759656653,3.5125,10.0,1.556
1.0905349794238683,3.235,12.0,2.107
1.140396210163652,3.6273,7.0,1.509
1.57428839537066,4.5936,2.0,1.743
1.169398907103825,4.7944,3.0,2.153
1.1108247422680413,4.3651,2.0,1.456
1.1947717231222386,3.9443,2.0,1.873
1.0604453870625663,3.7538,4.0,1.475
1.0557768924302788,4.8083,5.0,3.477
1.1187648456057007,4.125,9.0,3.921
1.1700404858299596,4.3833,6.0,3.076
1.110410094637224,3.244,7.0,3.372
1.1928571428571428,4.2917,8.0,2.219
1.3646408839779005,6.9136,5.0,4.933
1.0588235294117647,3.475,6.0,1.875
1.0,6.993,13.0,5.00001
1.2469249692496924,3.9963,4.0,1.911
1.1424291311362065,4.5841,4.0,2.123
1.1367658889782783,4.6904,4.0,1.742
1.5185185185185186,2.83,13.0,0.43
1.1424974823766365,3.9617,6.0,1.83
1.25,5.5351,4.0,4.29
1.4456521739130435,5.2066,4.0,5.00001
1.0919778699861686,3.0043,6.0,1.347
1.1033175355450238,3.1591,19.0,1.897
1.1407942238267148,5.3623,15.0,2.013
1.2108843537414966,4.4792,11.0,1.739
1.5360824742268042,2.1071,15.0,0.938
1.1125,2.8125,18.0,1.438
1.0748762376237624,1.9961,13.0,0.978
0.9906976744186047,2.3712,14.0,1.279
1.1301775147928994,2.0714,19.0,0.858
1.0368968779564807,1.7847,23.0,1.095
1.1081081081081081,2.964,14.0,1.215
1.018348623853211,3.6806,15.0,1.128
1.0802005012531328,2.4554,20.0,0.894
1.0763274336283186,3.069,20.0,0.87
1.0588235294117647,3.2371,21.0,0.945
1.0125,2.7083,18.0,0.912
0.9368421052631579,4.6406,19.0,1.189
1.089628681177977,3.7175,17.0,1.2
1.112621359223301,4.0433,13.0,1.323
1.073758865248227,2.5898,35.0,0.763
0.9984101748807631,1.942,31.0,0.862
1.171116504854369,1.3039,22.0,0.775
1.1400759734093067,1.4366,18.0,0.77
1.037109375,1.8446,25.0,0.857
1.0448548812664908,2.2161,20.0,0.769
1.0847701149425288,2.2115,19.0,0.876
1.1370967741935485,2.4145,14.0,1.376
1.370257966616085,1.8015,15.0,1.051
1.1729841488628532,1.7079,10.0,0.959
1.170840787119857,1.9707,12.0,1.079
1.0965250965250966,2.1722,12.0,0.694
1.3812104787714543,2.1103,8.0,0.944
1.079136690647482,1.9476,14.0,1.125
1.1882770870337478,2.2925,7.0,1.131
1.2848101265822784,2.8393,20.0,1.207
1.3485714285714285,2.683,15.0,1.393
1.2202925045703839,2.3,10.0,1.089
1.1313494099538224,2.1979,8.0,0.953
1.007380073800738,1.8845,20.0,0.777
1.0469696969696969,2.0135,21.0,0.83
1.1499051233396584,2.535,24.0,0.748
1.087956698240866,1.7303,24.0,0.74
1.1818181818181819,2.0577,12.0,0.567
1.0613668061366806,2.5612,5.0,1.308
1.2263779527559056,1.5982,20.0,1.4
1.109278350515464,2.0154,23.0,0.817
1.0879795396419438,2.3169,13.0,1.234
1.0623501199040768,2.933,13.0,1.707
0.9949044585987261,2.4167,25.0,1.049
1.1560283687943262,2.5357,33.0,0.944
1.0492610837438423,3.5255,21.0,1.321
1.063004846526656,4.7356,22.0,1.959
1.0598086124401913,2.3355,18.0,1.188
1.1553973902728352,3.1393,14.0,1.163
1.0616854908774978,2.4322,12.0,1.121
1.0365448504983388,2.7344,25.0,1.49
1.1725239616613419,2.8783,5.0,1.052
1.1,3.125,6.0,1.875
1.0375782881002087,1.4063,22.0,0.819
1.1694915254237288,3.7083,26.0,1.475
1.0916666666666666,2.3977,11.0,0.58
1.0149253731343284,1.4688,16.0,0.9
1.2013729977116705,1.6875,19.0,0.63
1.230971128608924,1.3286,17.0,0.818
1.263265306122449,3.0417,2.0,1.463
1.0,1.625,1.0,0.55
1.5945945945945945,2.7788,18.0,0.911
0.9785932721712538,3.4545,27.0,0.898
1.099337748344371,1.9472,40.0,0.732
1.0480928689883913,3.0432,29.0,0.912
1.1533546325878594,1.424,29.0,0.732
0.9431818181818182,2.1581,33.0,0.683
1.0451010886469674,3.6339,30.0,0.986
1.0850918992511913,2.0549,13.0,0.956
1.0043859649122806,2.0976,29.0,0.726
1.2543859649122806,1.2188,37.0,0.55
1.1406491499227203,2.2321,34.0,0.718
1.2195121951219512,5.5,18.0,1.938
1.0747330960854093,2.218,35.0,0.734
1.1262135922330097,1.4556,32.0,0.546
1.164516129032258,2.7536,37.0,0.731
1.0384615384615385,2.6643,10.0,0.81
3.8768115942028984,3.3333,16.0,1.434
1.6153846153846154,3.4167,35.0,1.0
2.5363849765258215,3.0625,25.0,1.505
2.788235294117647,3.5882,21.0,1.611
2.731404958677686,2.9141,11.0,2.143
1.3942307692307692,3.8281,3.0,1.635
1.2958579881656804,2.8071,14.0,1.375
1.358974358974359,3.038,12.0,1.281
1.4357894736842105,2.355,13.0,1.229
1.3668341708542713,2.9167,8.0,1.153
1.1081081081081081,6.2702,10.0,3.455
1.2407407407407407,3.0694,6.0,1.734
1.2307692307692308,2.5625,26.0,1.031
1.3969594594594594,2.183,16.0,1.135
1.4245810055865922,1.9107,13.0,1.557
1.3653962492437992,2.7219,15.0,0.744
1.211111111111111,3.0208,12.0,0.663
1.3133047210300428,1.95,21.0,0.61
1.1639344262295082,2.8056,35.0,0.681
1.5514018691588785,1.1917,29.0,0.5
1.34,3.5208,20.0,0.766
2.1135225375626043,1.6849,17.0,0.884
2.5146103896103895,1.7844,11.0,0.785
1.1338345864661654,3.3616,13.0,0.896
1.232332155477032,1.4665,16.0,0.611
1.218045112781955,2.625,18.0,0.682
1.161011721159778,1.6983,10.0,0.666
1.3356164383561644,1.7388,12.0,0.66
1.2096774193548387,2.3382,11.0,0.894
1.2139175257731958,3.2578,18.0,0.852
1.8786008230452675,1.8,10.0,0.81
1.5308641975308641,4.0417,5.0,1.464
1.0432432432432432,4.0729,16.0,1.0
1.3582089552238805,1.5227,22.0,0.71
1.9303370786516854,3.6875,17.0,1.304
1.7814113597246128,1.9167,16.0,0.704
1.793702497285559,3.3897,18.0,2.302
1.6350037397157815,2.9647,16.0,1.109
1.6242774566473988,5.7613,28.0,5.00001
1.3723880597014926,2.5885,28.0,1.59
1.306787330316742,3.4886,13.0,1.125
6.071428571428571,2.1042,16.0,0.875
1.1954887218045114,2.9569,27.0,0.659
1.3350634371395618,2.5212,21.0,1.452
1.9238461538461538,1.5595,12.0,1.156
1.5113636363636365,2.6083,36.0,3.219
2.9285714285714284,3.6667,15.0,0.9
1.0388841927303465,2.5399,26.0,0.948
2.017391304347826,3.4394,12.0,1.622
1.278150633855332,2.1176,31.0,1.241
1.460984393757503,3.1493,24.0,1.994
2.7252906976744184,3.7396,13.0,1.489
1.5584269662921348,2.2216,22.0,1.839
1.5947521865889214,3.1364,25.0,3.016
1.4513513513513514,2.25,20.0,2.481
1.9368879216539716,3.9737,18.0,2.356
2.163551401869159,2.5489,18.0,2.205
1.143928035982009,4.6855,5.0,1.252
2.8268041237113404,1.7204,5.0,1.375
2.02,2.6298,14.0,1.452
1.1905511811023621,4.3111,3.0,1.425
1.1111111111111112,3.9508,6.0,1.042
1.1842482100238663,2.4497,7.0,0.909
2.249621785173979,2.1411,10.0,1.364
1.7195902688860436,3.5223,8.0,1.151
2.210526315789474,4.9444,12.0,2.85
1.5344827586206897,6.1437,17.0,2.321
1.5524256651017214,3.0859,16.0,1.346
2.2480190174326466,7.6281,14.0,3.417
2.4038461538461537,6.8729,8.0,2.592
1.1964285714285714,3.6161,9.0,0.991
2.0360198108959926,3.3799,6.0,2.393
1.9115384615384616,4.084,7.0,1.945
2.8510174418604652,4.036,5.0,1.585
1.424190800681431,3.2846,19.0,1.319
1.725,1.3801,25.0,0.55
1.1677115987460815,2.5477,33.0,0.83
1.1464872944693572,4.4107,26.0,1.225
1.2970588235294118,3.3162,27.0,1.136
1.5318471337579618,4.0079,10.0,1.345
1.3904263275991025,3.312,17.0,1.213
1.5051162790697674,3.5569,19.0,1.28
1.7287420941672522,4.5556,17.0,2.581
1.853185595567867,6.9833,10.0,2.388
1.299137104506232,3.0021,19.0,1.523
1.6920731707317074,2.2439,18.0,0.975
1.8481012658227849,3.7727,24.0,5.00001
3.716417910447761,7.9885,5.0,4.033
1.2299741602067182,3.3639,25.0,1.688
2.0295454545454548,2.4659,17.0,1.778
1.4782608695652173,2.2208,15.0,1.383
3.4419642857142856,7.8005,7.0,3.181
1.7559262510974538,7.4382,11.0,3.531
2.153452685421995,5.6918,12.0,2.313
1.582236842105263,2.8882,10.0,1.375
1.1714285714285715,2.9187,15.0,0.934
1.1641586867305063,3.3333,11.0,0.918
1.1654978962131837,3.6354,7.0,0.98
1.1772151898734178,4.5938,8.0,1.026
1.4240062353858145,3.1086,10.0,1.058
1.1871657754010696,2.7667,5.0,0.929
2.117206982543641,3.2833,9.0,1.247
2.1636363636363636,3.8125,9.0,0.967
1.326583592938733,4.7195,6.0,1.993
1.6170212765957446,3.1771,5.0,1.674
1.106508875739645,3.4583,24.0,0.675
1.123456790123457,2.025,33.0,0.5
1.1112299465240643,3.775,25.0,0.934
1.205420054200542,2.7598,10.0,0.95
1.120792079207921,3.0682,14.0,1.041
1.052760736196319,3.3107,26.0,0.694
0.9504950495049505,3.0673,22.0,0.682
1.0562130177514792,2.3169,28.0,0.689
1.1540983606557378,2.1217,38.0,0.685
0.9246861924686193,2.8648,29.0,0.721
1.0194300518134716,1.7083,19.0,0.822
1.0530612244897959,1.7172,28.0,0.588
1.1682242990654206,2.2989,26.0,0.606
1.118043844856661,1.7805,32.0,0.769
1.0852775543041029,2.444,17.0,0.9
0.7714285714285715,2.9286,22.0,1.125
0.9971830985915493,2.0871,20.0,0.847
1.1264108352144468,1.6557,10.0,0.654
1.1617021276595745,2.5,23.0,0.963
1.0460992907801419,3.8846,19.0,1.009
1.0602409638554218,1.5809,34.0,1.0
1.6016949152542372,3.0114,16.0,3.667
4.046357615894039,10.2948,3.0,3.824
1.158371040723982,2.1287,13.0,0.586
1.197080291970803,1.654,17.0,1.0
1.0585635359116021,1.7344,24.0,0.664
1.516,2.0347,20.0,0.689
1.0653846153846154,2.2679,12.0,0.614
1.015228426395939,2.5714,18.0,0.659
1.326797385620915,1.9306,22.0,0.475
0.9979035639412998,1.7297,16.0,0.675
0.990909090909091,2.2141,25.0,0.667
0.9047619047619048,2.375,17.0,1.55
1.0573448546739985,2.5383,11.0,0.74
1.1866666666666668,2.425,16.0,0.761
1.4028268551236749,1.625,18.0,0.535
1.6,1.2656,17.0,0.275
1.5161290322580645,3.1827,21.0,0.717
2.480769230769231,3.2097,15.0,0.713
14.11111111111111,1.6154,17.0,0.875
1.2578125,2.9653,28.0,0.949
1.188118811881188,1.6395,20.0,0.444
1.4871794871794872,1.6509,17.0,0.857
1.491150442477876,3.1917,14.0,0.734
1.2442748091603053,1.925,20.0,0.655
1.0294117647058822,2.0833,27.0,0.45
1.112689393939394,2.1782,34.0,0.584
1.078512396694215,2.1759,16.0,0.615
0.9720873786407767,2.6797,16.0,0.865
0.9874476987447699,3.3438,29.0,0.74
1.0,0.536,26.0,2.75
1.0742496050552923,2.6768,25.0,0.824
1.105263157894737,1.625,21.0,0.62
1.0392156862745099,3.9167,35.0,1.557
0.9955357142857143,4.0972,38.0,1.637
0.9883040935672515,3.7731,38.0,1.614
0.9941348973607038,3.9271,43.0,1.471
1.0415754923413567,3.5893,46.0,1.42
1.101010101010101,3.776,52.0,1.645
0.9753363228699552,3.0208,42.0,1.488
1.0695876288659794,3.4914,44.0,1.539
0.9834254143646409,3.5313,48.0,1.479
1.0386100386100385,3.8914,52.0,1.816
1.1246458923512748,1.7765,40.0,1.098
1.0511363636363635,1.5922,44.0,1.151
1.12,2.3266,43.0,1.375
1.0522875816993464,2.6976,52.0,1.093
1.1496062992125984,2.01,52.0,0.943
1.1238670694864048,1.6277,48.0,1.406
1.1011608623548923,1.4034,52.0,0.903
1.065625,1.6116,52.0,0.705
0.9473684210526315,1.0313,20.0,0.85
1.296,1.4375,52.0,1.688
1.0372881355932204,0.7526,5.0,1.625
1.0873440285204992,2.5821,20.0,1.25
1.09375,3.358,9.0,0.775
1.103542234332425,0.9196,52.0,1.375
1.125248508946322,1.245,42.0,1.375
1.0763052208835342,1.4301,47.0,1.417
1.032085561497326,1.625,52.0,1.875
1.168646080760095,1.7568,49.0,0.938
1.166465621230398,1.2209,38.0,0.879
1.0887573964497042,2.1691,39.0,1.5
1.055872291904219,1.9034,48.0,1.239
1.0254777070063694,1.8512,38.0,1.141
1.0404040404040404,3.0217,52.0,2.0
1.1565113500597373,1.2041,50.0,1.681
1.0692090395480225,1.5872,52.0,1.575
1.0729166666666667,3.2963,52.0,2.361
1.0415754923413567,4.63,52.0,2.338
1.008130081300813,2.9191,52.0,1.118
1.1390728476821192,3.1583,52.0,1.4
0.99375,3.2386,52.0,2.132
1.0251396648044693,3.1484,52.0,1.589
1.0939947780678851,2.0549,52.0,1.567
1.0809523809523809,3.1827,41.0,1.317
1.0639269406392695,3.7167,45.0,1.319
0.9939759036144579,2.8542,52.0,1.394
1.1206225680933852,2.5417,50.0,1.259
0.9959183673469387,3.0938,46.0,1.378
1.016,5.1169,52.0,2.325
1.0471698113207548,4.0417,52.0,1.738
0.9069767441860465,2.6417,35.0,0.989
1.0884146341463414,2.7333,44.0,1.001
1.0730411686586985,1.4889,19.0,0.776
1.031496062992126,3.3348,52.0,1.228
1.0129310344827587,2.625,51.0,1.212
0.9922279792746114,2.9821,46.0,0.97
1.1172413793103448,3.125,52.0,0.856
1.0169491525423728,2.2125,52.0,1.04
1.1612903225806452,1.7616,52.0,0.841
1.1375921375921376,1.2235,52.0,0.685
1.1994047619047619,1.1458,48.0,0.654
1.1056910569105691,1.8911,52.0,0.859
1.066793893129771,2.0221,51.0,0.958
1.1693877551020408,1.7328,44.0,0.881
1.0193798449612403,2.0089,44.0,1.136
0.9745042492917847,2.7316,46.0,1.347
1.125,1.78,38.0,1.143
1.0346320346320346,1.2813,42.0,0.875
1.0043956043956044,1.9013,35.0,0.869
1.0547945205479452,1.7155,51.0,1.088
1.0886075949367089,1.4712,41.0,0.946
1.0934579439252337,2.1719,44.0,0.875
1.129251700680272,2.2031,36.0,0.938
1.27,1.0114,45.0,0.8
1.047077922077922,1.128,46.0,1.231
1.0612244897959184,1.0649,43.0,1.375
1.0569514237855946,2.8417,45.0,1.379
0.9553264604810997,2.7885,46.0,1.372
1.1104815864022664,3.0033,52.0,1.035
1.0407239819004526,3.3844,52.0,1.511
1.015625,5.6402,52.0,2.098
1.0514285714285714,3.6729,52.0,1.378
1.2126696832579185,2.5639,47.0,1.23
0.9637681159420289,8.338,52.0,4.058
1.0177133655394526,5.0359,51.0,2.241
0.9620637329286799,5.2362,49.0,2.368
0.9617224880382775,3.7344,44.0,1.798
1.0434782608695652,7.1035,52.0,2.287
0.9546666666666667,4.3929,52.0,1.625
1.1789473684210525,2.0833,50.0,0.943
1.0439189189189189,4.1467,52.0,1.75
1.018348623853211,4.8603,52.0,1.919
1.1933701657458564,2.8542,52.0,1.25
1.1313868613138687,0.9948,48.0,0.654
1.1711026615969582,1.0208,29.0,0.558
1.154228855721393,1.2679,47.0,0.567
0.9862542955326461,1.186,24.0,0.67
1.209016393442623,2.0242,52.0,0.946
1.0245901639344261,2.7787,47.0,0.56
1.1,1.4702,41.0,0.583
1.1714285714285715,1.8333,48.0,0.582
1.12987012987013,2.0074,40.0,0.57
1.127659574468085,3.0521,29.0,1.08
1.0170731707317073,2.9769,43.0,0.927
1.0405797101449274,3.15,44.0,1.015
1.0119284294234592,2.5694,44.0,0.924
1.0096286107290233,1.9485,48.0,0.866
1.0705128205128205,2.398,18.0,0.876
1.048936170212766,2.925,29.0,0.943
1.0455927051671732,2.4618,42.0,1.013
1.0213523131672597,3.2404,39.0,0.936
1.0636942675159236,2.5389,47.0,0.757
1.0847953216374269,3.1944,35.0,0.79
0.9696969696969697,2.9737,37.0,0.721
1.0027322404371584,2.8298,37.0,0.712
0.9896907216494846,3.4083,36.0,0.718
1.053763440860215,3.1208,36.0,0.827
0.9748283752860412,3.1667,36.0,0.819
1.051094890510949,2.3272,37.0,0.806
1.0169491525423728,1.8689,25.0,0.668
1.004524886877828,1.9423,21.0,0.878
1.1463917525773195,2.5574,32.0,0.726
1.0363636363636364,2.5898,43.0,0.721
1.0511679644048944,1.3927,30.0,0.783
1.0210526315789474,2.7697,38.0,0.766
1.0367132867132867,4.6923,39.0,1.92
1.0410958904109588,3.5231,37.0,1.143
0.9962406015037594,4.25,34.0,1.919
0.9737470167064439,5.3135,36.0,2.166
1.0913348946135832,2.2574,37.0,0.591
1.0281030444964872,5.5208,33.0,1.713
0.9194915254237288,6.6112,31.0,2.516
1.0333919156414764,4.0972,30.0,1.814
0.9264705882352942,2.3487,38.0,1.016
1.0613861386138614,3.125,40.0,1.306
1.1070422535211268,1.6932,37.0,0.784
1.0,2.3542,43.0,1.039
1.002808988764045,2.9911,36.0,0.964
1.0755208333333333,3.1014,37.0,0.968
1.03690036900369,3.3906,42.0,1.242
1.0942492012779552,2.1975,41.0,0.735
1.0140449438202248,1.9837,37.0,0.623
1.0559006211180124,1.4138,36.0,0.525
1.16,1.4625,43.0,0.544
1.168,1.3646,44.0,0.654
1.3203125,2.9219,18.0,1.529
0.977728285077951,3.319,32.0,0.845
1.0304182509505704,3.0313,30.0,0.879
1.0679611650485437,3.7414,29.0,0.985
1.0483592400690847,3.1768,30.0,0.795
1.0169851380042463,3.9792,34.0,1.648
1.0427807486631016,4.2885,31.0,1.603
1.0488215488215489,3.5737,30.0,1.712
1.0505050505050506,3.0963,23.0,1.569
1.038107752956636,4.1,21.0,1.583
1.0081190798376185,5.0371,25.0,1.802
1.016726403823178,6.5253,14.0,2.168
0.984,5.7621,9.0,2.046
1.0541624874623872,4.2075,15.0,1.836
1.0508922670191672,4.2216,17.0,2.179
0.9636363636363636,6.4667,17.0,2.168
1.1277683134582623,3.1607,20.0,1.789
0.9415204678362573,4.8497,19.0,1.844
1.035427394438723,4.8811,5.0,2.122
1.1940298507462686,3.6196,5.0,1.528
1.036461850101283,5.1442,6.0,1.745
0.9377358490566038,3.1583,34.0,0.958
0.9804878048780488,2.5926,24.0,0.723
1.2018209408194234,1.3679,23.0,0.703
1.0033333333333334,2.6613,26.0,0.777
0.9913793103448276,2.7368,29.0,0.782
1.0740740740740742,3.3689,32.0,0.834
1.071808510638298,1.5908,26.0,0.786
1.0196078431372548,2.735,26.0,0.746
1.025974025974026,2.3233,17.0,0.788
1.1314168377823408,2.6382,25.0,0.762
1.0723981900452488,2.3496,26.0,0.68
0.9705882352941176,3.2702,24.0,0.673
1.0847457627118644,1.7891,38.0,0.605
1.2317460317460318,1.7714,38.0,0.699
1.0506329113924051,2.1679,34.0,0.754
